areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-01-17,25_29,2719,26971,715.1
E92000001,England,nation,2021-01-17,30_34,2750,26697,698.0
E92000001,England,nation,2021-01-17,35_39,2437,24097,644.6
E92000001,England,nation,2021-01-17,40_44,2239,22017,633.3
E92000001,England,nation,2021-01-17,45_49,2097,21581,593.1
E92000001,England,nation,2021-01-17,50_54,2362,23261,600.2
E92000001,England,nation,2021-01-17,55_59,2023,20997,558.2
E92000001,England,nation,2021-01-17,60+,4716,51506,377.0
E92000001,England,nation,2021-01-17,60_64,1529,15009,469.5
E92000001,England,nation,2021-01-17,65_69,775,8460,303.8
E92000001,England,nation,2021-01-17,70_74,599,6832,242.8
E92000001,England,nation,2021-01-17,75_79,517,5523,274.8
E92000001,England,nation,2021-01-17,80_84,493,5285,364.7
E92000001,England,nation,2021-01-17,85_89,398,4998,564.5
E92000001,England,nation,2021-01-17,90+,405,5399,1036.1
E92000001,England,nation,2021-01-17,unassigned,22,478,
E92000001,England,nation,2021-01-16,00_04,765,6423,198.3
E92000001,England,nation,2021-01-16,00_59,23398,228195,532.1
E92000001,England,nation,2021-01-16,05_09,702,5994,169.3
E92000001,England,nation,2021-01-16,10_14,795,7767,226.1
E92000001,England,nation,2021-01-16,15_19,1383,13639,437.7
E92000001,England,nation,2021-01-16,20_24,2353,24858,715.8
E92000001,England,nation,2021-01-16,25_29,2907,27677,733.8
E92000001,England,nation,2021-01-16,30_34,2918,27289,713.5
E92000001,England,nation,2021-01-16,35_39,2592,24625,658.7
E92000001,England,nation,2021-01-16,40_44,2338,22476,646.5
E92000001,England,nation,2021-01-16,45_49,2187,22142,608.5
E92000001,England,nation,2021-01-16,50_54,2372,23730,612.3
E92000001,England,nation,2021-01-16,55_59,2086,21575,573.5
E92000001,England,nation,2021-01-16,60+,4997,52774,386.3
E92000001,England,nation,2021-01-16,60_64,1511,15337,479.8
E92000001,England,nation,2021-01-16,65_69,866,8722,313.3
E92000001,England,nation,2021-01-16,70_74,714,7071,251.3
E92000001,England,nation,2021-01-16,75_79,544,5643,280.7
E92000001,England,nation,2021-01-16,80_84,483,5367,370.3
E92000001,England,nation,2021-01-16,85_89,463,5147,581.4
E92000001,England,nation,2021-01-16,90+,416,5487,1053.0
E92000001,England,nation,2021-01-16,unassigned,15,512,
E92000001,England,nation,2021-01-15,00_04,956,6415,198.0
E92000001,England,nation,2021-01-15,00_59,30586,234609,547.0
E92000001,England,nation,2021-01-15,05_09,918,6055,171.1
E92000001,England,nation,2021-01-15,10_14,1089,7983,232.4
E92000001,England,nation,2021-01-15,15_19,1818,14305,459.1
E92000001,England,nation,2021-01-15,20_24,3257,25905,746.0
E92000001,England,nation,2021-01-15,25_29,3632,28485,755.3
E92000001,England,nation,2021-01-15,30_34,3684,27935,730.4
E92000001,England,nation,2021-01-15,35_39,3353,25170,673.3
E92000001,England,nation,2021-01-15,40_44,2981,22987,661.2
E92000001,England,nation,2021-01-15,45_49,2987,22823,627.2
E92000001,England,nation,2021-01-15,50_54,3110,24382,629.2
E92000001,England,nation,2021-01-15,55_59,2801,22164,589.2
E92000001,England,nation,2021-01-15,60+,7248,54338,397.8
E92000001,England,nation,2021-01-15,60_64,2129,15713,491.5
E92000001,England,nation,2021-01-15,65_69,1154,8952,321.5
E92000001,England,nation,2021-01-15,70_74,960,7286,258.9
E92000001,England,nation,2021-01-15,75_79,753,5851,291.1
E92000001,England,nation,2021-01-15,80_84,768,5501,379.6
E92000001,England,nation,2021-01-15,85_89,712,5350,604.3
E92000001,England,nation,2021-01-15,90+,772,5685,1091.0
E92000001,England,nation,2021-01-15,unassigned,43,543,
E92000001,England,nation,2021-01-14,00_04,938,6315,194.9
E92000001,England,nation,2021-01-14,00_59,32109,238931,557.1
E92000001,England,nation,2021-01-14,05_09,864,6000,169.5
E92000001,England,nation,2021-01-14,10_14,1108,8090,235.5
E92000001,England,nation,2021-01-14,15_19,1857,14957,480.0
E92000001,England,nation,2021-01-14,20_24,3575,26823,772.4
E92000001,England,nation,2021-01-14,25_29,3819,29286,776.5
E92000001,England,nation,2021-01-14,30_34,3854,28369,741.7
E92000001,England,nation,2021-01-14,35_39,3486,25417,679.9
E92000001,England,nation,2021-01-14,40_44,3201,23276,669.6
E92000001,England,nation,2021-01-14,45_49,3011,23069,634.0
E92000001,England,nation,2021-01-14,50_54,3362,24839,640.9
E92000001,England,nation,2021-01-14,55_59,3034,22490,597.9
E92000001,England,nation,2021-01-14,60+,7496,55561,406.7
E92000001,England,nation,2021-01-14,60_64,2126,15894,497.2
E92000001,England,nation,2021-01-14,65_69,1264,9214,330.9
E92000001,England,nation,2021-01-14,70_74,966,7435,264.2
E92000001,England,nation,2021-01-14,75_79,798,6057,301.3
E92000001,England,nation,2021-01-14,80_84,779,5604,386.7
E92000001,England,nation,2021-01-14,85_89,730,5506,621.9
E92000001,England,nation,2021-01-14,90+,833,5851,1122.9
E92000001,England,nation,2021-01-14,unassigned,54,613,
E92000001,England,nation,2021-01-13,00_04,949,6294,194.3
E92000001,England,nation,2021-01-13,00_59,34453,245752,573.0
E92000001,England,nation,2021-01-13,05_09,874,6089,172.0
E92000001,England,nation,2021-01-13,10_14,1222,8375,243.8
E92000001,England,nation,2021-01-13,15_19,2123,15918,510.9
E92000001,England,nation,2021-01-13,20_24,3695,27999,806.3
E92000001,England,nation,2021-01-13,25_29,4181,30409,806.3
E92000001,England,nation,2021-01-13,30_34,4174,29074,760.2
E92000001,England,nation,2021-01-13,35_39,3736,25948,694.1
E92000001,England,nation,2021-01-13,40_44,3294,23638,680.0
E92000001,England,nation,2021-01-13,45_49,3361,23686,651.0
E92000001,England,nation,2021-01-13,50_54,3592,25371,654.7
E92000001,England,nation,2021-01-13,55_59,3252,22951,610.1
E92000001,England,nation,2021-01-13,60+,7765,57092,417.9
E92000001,England,nation,2021-01-13,60_64,2128,16330,510.8
E92000001,England,nation,2021-01-13,65_69,1329,9540,342.6
E92000001,England,nation,2021-01-13,70_74,1048,7736,274.9
E92000001,England,nation,2021-01-13,75_79,870,6267,311.8
E92000001,England,nation,2021-01-13,80_84,781,5788,399.4
E92000001,England,nation,2021-01-13,85_89,749,5627,635.6
E92000001,England,nation,2021-01-13,90+,860,5804,1113.9
E92000001,England,nation,2021-01-13,unassigned,82,734,
E92000001,England,nation,2021-01-12,00_04,1004,6310,194.8
E92000001,England,nation,2021-01-12,00_59,36829,254432,593.2
E92000001,England,nation,2021-01-12,05_09,928,6289,177.7
E92000001,England,nation,2021-01-12,10_14,1201,8720,253.8
E92000001,England,nation,2021-01-12,15_19,2142,16720,536.6
E92000001,England,nation,2021-01-12,20_24,4118,29600,852.4
E92000001,England,nation,2021-01-12,25_29,4471,31869,845.0
E92000001,England,nation,2021-01-12,30_34,4259,30078,786.4
E92000001,England,nation,2021-01-12,35_39,3856,26895,719.5
E92000001,England,nation,2021-01-12,40_44,3613,24312,699.4
E92000001,England,nation,2021-01-12,45_49,3712,24218,665.6
E92000001,England,nation,2021-01-12,50_54,3909,25921,668.9
E92000001,England,nation,2021-01-12,55_59,3616,23500,624.7
E92000001,England,nation,2021-01-12,60+,9026,58826,430.6
E92000001,England,nation,2021-01-12,60_64,2574,16943,530.0
E92000001,England,nation,2021-01-12,65_69,1410,9834,353.2
E92000001,England,nation,2021-01-12,70_74,1151,8004,284.4
E92000001,England,nation,2021-01-12,75_79,977,6480,322.4
E92000001,England,nation,2021-01-12,80_84,951,5988,413.2
E92000001,England,nation,2021-01-12,85_89,943,5752,649.7
E92000001,England,nation,2021-01-12,90+,1020,5825,1117.9
E92000001,England,nation,2021-01-12,unassigned,113,771,
E92000001,England,nation,2021-01-11,00_04,1100,6316,195.0
E92000001,England,nation,2021-01-11,00_59,43111,266353,621.0
E92000001,England,nation,2021-01-11,05_09,1019,6529,184.5
E92000001,England,nation,2021-01-11,10_14,1420,9214,268.2
E92000001,England,nation,2021-01-11,15_19,2565,18001,577.7
E92000001,England,nation,2021-01-11,20_24,4754,31669,912.0
E92000001,England,nation,2021-01-11,25_29,5242,33839,897.2
E92000001,England,nation,2021-01-11,30_34,5058,31649,827.5
E92000001,England,nation,2021-01-11,35_39,4637,28106,751.9
E92000001,England,nation,2021-01-11,40_44,4351,25167,724.0
E92000001,England,nation,2021-01-11,45_49,4226,24969,686.2
E92000001,England,nation,2021-01-11,50_54,4554,26732,689.8
E92000001,England,nation,2021-01-11,55_59,4185,24162,642.3
E92000001,England,nation,2021-01-11,60+,10258,60526,443.1
E92000001,England,nation,2021-01-11,60_64,3012,17468,546.4
E92000001,England,nation,2021-01-11,65_69,1662,10232,367.5
E92000001,England,nation,2021-01-11,70_74,1394,8356,296.9
E92000001,England,nation,2021-01-11,75_79,1064,6662,331.4
E92000001,England,nation,2021-01-11,80_84,1030,6188,427.0
E92000001,England,nation,2021-01-11,85_89,1003,5807,655.9
E92000001,England,nation,2021-01-11,90+,1093,5813,1115.6
E92000001,England,nation,2021-01-11,unassigned,149,779,
E92000001,England,nation,2021-01-10,00_04,711,6474,199.8
E92000001,England,nation,2021-01-10,00_59,27709,281814,657.1
E92000001,England,nation,2021-01-10,05_09,689,7135,201.6
E92000001,England,nation,2021-01-10,10_14,932,10037,292.1
E92000001,England,nation,2021-01-10,15_19,1751,19506,626.0
E92000001,England,nation,2021-01-10,20_24,3106,34019,979.7
E92000001,England,nation,2021-01-10,25_29,3425,36112,957.5
E92000001,England,nation,2021-01-10,30_34,3342,33493,875.7
E92000001,England,nation,2021-01-10,35_39,2965,29604,791.9
E92000001,England,nation,2021-01-10,40_44,2698,26320,757.1
E92000001,England,nation,2021-01-10,45_49,2658,26278,722.2
E92000001,England,nation,2021-01-10,50_54,2831,27894,719.8
E92000001,England,nation,2021-01-10,55_59,2601,24942,663.0
E92000001,England,nation,2021-01-10,60+,5984,62408,456.8
E92000001,England,nation,2021-01-10,60_64,1857,18117,566.7
E92000001,England,nation,2021-01-10,65_69,1037,10775,387.0
E92000001,England,nation,2021-01-10,70_74,838,8682,308.5
E92000001,England,nation,2021-01-10,75_79,637,6880,342.3
E92000001,England,nation,2021-01-10,80_84,575,6298,434.6
E92000001,England,nation,2021-01-10,85_89,547,5894,665.7
E92000001,England,nation,2021-01-10,90+,493,5762,1105.8
E92000001,England,nation,2021-01-10,unassigned,56,836,
E92000001,England,nation,2021-01-09,00_04,757,6790,209.6
E92000001,England,nation,2021-01-09,00_59,29812,297088,692.7
E92000001,England,nation,2021-01-09,05_09,763,7647,216.1
E92000001,England,nation,2021-01-09,10_14,1011,10750,312.9
E92000001,England,nation,2021-01-09,15_19,2049,20719,665.0
E92000001,England,nation,2021-01-09,20_24,3400,36033,1037.7
E92000001,England,nation,2021-01-09,25_29,3715,38223,1013.5
E92000001,England,nation,2021-01-09,30_34,3564,35375,924.9
E92000001,England,nation,2021-01-09,35_39,3137,31215,835.0
E92000001,England,nation,2021-01-09,40_44,2849,27808,799.9
E92000001,England,nation,2021-01-09,45_49,2868,27662,760.2
E92000001,England,nation,2021-01-09,50_54,3024,29012,748.6
E92000001,England,nation,2021-01-09,55_59,2675,25854,687.3
E92000001,England,nation,2021-01-09,60+,6561,64028,468.7
E92000001,England,nation,2021-01-09,60_64,1887,18724,585.7
E92000001,England,nation,2021-01-09,65_69,1096,11127,399.6
E92000001,England,nation,2021-01-09,70_74,929,8951,318.1
E92000001,England,nation,2021-01-09,75_79,752,7045,350.5
E92000001,England,nation,2021-01-09,80_84,617,6427,443.5
E92000001,England,nation,2021-01-09,85_89,666,5907,667.2
E92000001,England,nation,2021-01-09,90+,614,5847,1122.1
E92000001,England,nation,2021-01-09,unassigned,46,854,
E92000001,England,nation,2021-01-08,00_04,856,7113,219.6
E92000001,England,nation,2021-01-08,00_59,34908,313879,731.8
E92000001,England,nation,2021-01-08,05_09,863,8194,231.5
E92000001,England,nation,2021-01-08,10_14,1196,11533,335.7
E92000001,England,nation,2021-01-08,15_19,2470,21891,702.6
E92000001,England,nation,2021-01-08,20_24,4175,37876,1090.7
E92000001,England,nation,2021-01-08,25_29,4433,40159,1064.8
E92000001,England,nation,2021-01-08,30_34,4118,37355,976.7
E92000001,England,nation,2021-01-08,35_39,3600,33176,887.5
E92000001,England,nation,2021-01-08,40_44,3270,29538,849.7
E92000001,England,nation,2021-01-08,45_49,3233,29237,803.5
E92000001,England,nation,2021-01-08,50_54,3567,30604,789.7
E92000001,England,nation,2021-01-08,55_59,3127,27203,723.1
E92000001,England,nation,2021-01-08,60+,8471,66222,484.8
E92000001,England,nation,2021-01-08,60_64,2310,19615,613.6
E92000001,England,nation,2021-01-08,65_69,1416,11738,421.6
E92000001,England,nation,2021-01-08,70_74,1109,9272,329.5
E92000001,England,nation,2021-01-08,75_79,959,7200,358.2
E92000001,England,nation,2021-01-08,80_84,871,6606,455.8
E92000001,England,nation,2021-01-08,85_89,868,5942,671.2
E92000001,England,nation,2021-01-08,90+,938,5849,1122.5
E92000001,England,nation,2021-01-08,unassigned,113,878,
E92000001,England,nation,2021-01-07,00_04,917,6914,213.4
E92000001,England,nation,2021-01-07,00_59,38930,302680,705.7
E92000001,England,nation,2021-01-07,05_09,953,8001,226.1
E92000001,England,nation,2021-01-07,10_14,1393,11264,327.9
E92000001,England,nation,2021-01-07,15_19,2818,20889,670.4
E92000001,England,nation,2021-01-07,20_24,4751,36089,1039.3
E92000001,England,nation,2021-01-07,25_29,4942,38562,1022.5
E92000001,England,nation,2021-01-07,30_34,4559,36060,942.8
E92000001,England,nation,2021-01-07,35_39,4017,32166,860.5
E92000001,England,nation,2021-01-07,40_44,3563,28717,826.1
E92000001,England,nation,2021-01-07,45_49,3628,28278,777.2
E92000001,England,nation,2021-01-07,50_54,3894,29468,760.4
E92000001,England,nation,2021-01-07,55_59,3495,26272,698.4
E92000001,England,nation,2021-01-07,60+,9027,62911,460.5
E92000001,England,nation,2021-01-07,60_64,2562,18896,591.1
E92000001,England,nation,2021-01-07,65_69,1590,11275,404.9
E92000001,England,nation,2021-01-07,70_74,1267,8927,317.2
E92000001,England,nation,2021-01-07,75_79,1008,6804,338.5
E92000001,England,nation,2021-01-07,80_84,963,6229,429.8
E92000001,England,nation,2021-01-07,85_89,851,5490,620.1
E92000001,England,nation,2021-01-07,90+,786,5290,1015.2
E92000001,England,nation,2021-01-07,unassigned,175,775,
E92000001,England,nation,2021-01-06,00_04,965,6997,216.0
E92000001,England,nation,2021-01-06,00_59,43133,303708,708.1
E92000001,England,nation,2021-01-06,05_09,1074,8155,230.4
E92000001,England,nation,2021-01-06,10_14,1567,11495,334.6
E92000001,England,nation,2021-01-06,15_19,2925,20770,666.6
E92000001,England,nation,2021-01-06,20_24,5296,35543,1023.6
E92000001,England,nation,2021-01-06,25_29,5641,38450,1019.5
E92000001,England,nation,2021-01-06,30_34,5178,36313,949.4
E92000001,England,nation,2021-01-06,35_39,4683,32550,870.7
E92000001,England,nation,2021-01-06,40_44,3968,29096,837.0
E92000001,England,nation,2021-01-06,45_49,3893,28425,781.2
E92000001,England,nation,2021-01-06,50_54,4142,29577,763.2
E92000001,England,nation,2021-01-06,55_59,3801,26337,700.1
E92000001,England,nation,2021-01-06,60+,9499,61698,451.6
E92000001,England,nation,2021-01-06,60_64,2741,18778,587.4
E92000001,England,nation,2021-01-06,65_69,1623,11247,403.9
E92000001,England,nation,2021-01-06,70_74,1316,8885,315.7
E92000001,England,nation,2021-01-06,75_79,1083,6642,330.4
E92000001,England,nation,2021-01-06,80_84,981,5942,410.0
E92000001,England,nation,2021-01-06,85_89,874,5233,591.1
E92000001,England,nation,2021-01-06,90+,881,4971,954.0
E92000001,England,nation,2021-01-06,unassigned,119,650,
E92000001,England,nation,2021-01-05,00_04,1010,7354,227.0
E92000001,England,nation,2021-01-05,00_59,48750,314396,733.0
E92000001,England,nation,2021-01-05,05_09,1168,8585,242.6
E92000001,England,nation,2021-01-05,10_14,1695,12105,352.3
E92000001,England,nation,2021-01-05,15_19,3423,21410,687.1
E92000001,England,nation,2021-01-05,20_24,6187,36178,1041.8
E92000001,England,nation,2021-01-05,25_29,6441,39557,1048.8
E92000001,England,nation,2021-01-05,30_34,5830,37566,982.2
E92000001,England,nation,2021-01-05,35_39,5067,33766,903.3
E92000001,England,nation,2021-01-05,40_44,4468,30375,873.8
E92000001,England,nation,2021-01-05,45_49,4463,29660,815.1
E92000001,England,nation,2021-01-05,50_54,4720,30653,791.0
E92000001,England,nation,2021-01-05,55_59,4278,27187,722.7
E92000001,England,nation,2021-01-05,60+,10726,62564,458.0
E92000001,England,nation,2021-01-05,60_64,3099,19421,607.5
E92000001,England,nation,2021-01-05,65_69,1808,11680,419.5
E92000001,England,nation,2021-01-05,70_74,1503,9074,322.4
E92000001,England,nation,2021-01-05,75_79,1159,6663,331.5
E92000001,England,nation,2021-01-05,80_84,1151,5852,403.8
E92000001,England,nation,2021-01-05,85_89,998,5126,579.0
E92000001,England,nation,2021-01-05,90+,1008,4748,911.2
E92000001,England,nation,2021-01-05,unassigned,121,588,
E92000001,England,nation,2021-01-04,00_04,1258,7799,240.8
E92000001,England,nation,2021-01-04,00_59,58572,327705,764.1
E92000001,England,nation,2021-01-04,05_09,1625,9018,254.8
E92000001,England,nation,2021-01-04,10_14,2243,12962,377.3
E92000001,England,nation,2021-01-04,15_19,4070,21944,704.3
E92000001,England,nation,2021-01-04,20_24,7104,36596,1053.9
E92000001,England,nation,2021-01-04,25_29,7515,40955,1085.9
E92000001,England,nation,2021-01-04,30_34,6902,39184,1024.5
E92000001,England,nation,2021-01-04,35_39,6135,35509,949.9
E92000001,England,nation,2021-01-04,40_44,5504,32168,925.4
E92000001,England,nation,2021-01-04,45_49,5535,31120,855.3
E92000001,England,nation,2021-01-04,50_54,5716,32039,826.7
E92000001,England,nation,2021-01-04,55_59,4965,28411,755.3
E92000001,England,nation,2021-01-04,60+,12140,63761,466.7
E92000001,England,nation,2021-01-04,60_64,3661,20188,631.5
E92000001,England,nation,2021-01-04,65_69,2205,12140,436.0
E92000001,England,nation,2021-01-04,70_74,1720,9236,328.2
E92000001,England,nation,2021-01-04,75_79,1282,6710,333.8
E92000001,England,nation,2021-01-04,80_84,1140,5742,396.2
E92000001,England,nation,2021-01-04,85_89,1090,5009,565.8
E92000001,England,nation,2021-01-04,90+,1042,4736,908.9
E92000001,England,nation,2021-01-04,unassigned,206,541,
E92000001,England,nation,2021-01-03,00_04,1027,7383,227.9
E92000001,England,nation,2021-01-03,00_59,42983,303392,707.4
E92000001,England,nation,2021-01-03,05_09,1201,8259,233.3
E92000001,England,nation,2021-01-03,10_14,1645,12110,352.5
E92000001,England,nation,2021-01-03,15_19,2964,19987,641.5
E92000001,England,nation,2021-01-03,20_24,5120,33123,953.9
E92000001,England,nation,2021-01-03,25_29,5536,37529,995.1
E92000001,England,nation,2021-01-03,30_34,5224,36459,953.3
E92000001,England,nation,2021-01-03,35_39,4576,33110,885.7
E92000001,England,nation,2021-01-03,40_44,4186,30218,869.3
E92000001,England,nation,2021-01-03,45_49,4042,29001,797.0
E92000001,England,nation,2021-01-03,50_54,3949,29821,769.5
E92000001,England,nation,2021-01-03,55_59,3513,26392,701.6
E92000001,England,nation,2021-01-03,60+,7604,58117,425.4
